RAI,L10SLA,WSG,MaxH,L10SM
Rare,1.348357123,-0.089792791,-1.61053386,-1.891366305
Rare,0.25003265,1.20940233,-0.253188483,-1.891366305
Rare,-0.748269919,-0.089792791,0.043037981,-1.891366305
Rare,-1.252281506,-0.089792791,-0.876271051,-1.891366305
Rare,-2.16813338,-0.089792791,0.265083219,-1.891366305
Rare,,-0.089792791,-0.968881397,-1.891366305
Rare,,-0.089792791,-0.590246323,-1.891366305
Rare,,-0.089792791,-0.203686536,-1.891366305
Rare,,0.336245672,-0.981217444,-1.891366305
Rare,,0.450272646,0.092320446,-1.891366305
Rare,,0.102871573,-0.549274171,-1.891366305
Rare,,-0.089792791,-1.37609242,-1.891366305
Rare,,-0.089792791,-1.431620724,-1.891366305
Rare,,-1.145074029,-1.585863637,-1.891366305
Rare,,-0.089792791,-0.03107189,-1.891366305
Rare,,-0.089792791,-1.585863637,-1.891366305
Rare,,-0.089792791,-1.711112769,-1.891366305
Rare,,-0.089792791,-0.845489436,-1.891366305
Rare,,-0.089792791,-0.754176431,-1.891366305
Rare,,-0.089792791,-0.851659259,-1.891366305
Rare,-1.575555633,-0.089792791,-0.968881397,-1.864097854
Rare,,1.429676687,-0.277867693,-2.000664311
Rare,,-0.733742661,-1.256151546,-2.073051318
Rare,,-0.40305232,1.316409224,-2.119392168
Rare,,-1.529569394,-0.735696751,-2.1572554
Rare,,-0.668527206,-1.548353384,-2.1572554
Rare,,-0.668527206,,-2.1572554
Rare,,-1.027553381,1.782846284,-2.16659892
Rare,,-1.988222688,1.313941303,-2.192166521
Rare,,1.148447619,-0.541427625,-2.209237443
Rare,,1.148447619,-1.289708597,-2.209237443
Rare,,-0.268139276,0.279806749,-2.351167837
Rare,0.997046878,-0.045532769,-0.91003349,-2.631350786
Rare,,-0.045532769,1.646269363,-2.631350786
Rare,,-0.805597049,-0.054933701,-2.682045688
Rare,,0.945252607,0.280897657,-2.45683865
Rare,,-1.684719326,2.979787926,-2.490533481
Rare,,-1.49920928,-0.535257823,-2.548404656
Rare,0.796084703,-0.40305232,0.468551751,
Rare,1.056820496,-0.699861004,-0.80600277,
Rare,-1.080857211,0.271181448,0.265083219,
Rare,,0.249911451,-1.215677643,
Rare,,-0.706604073,-0.413603343,
Rare,,-0.940162207,0.709300677,
Rare,,,-1.084370228,
Rare,,0.344124379,,
Rare,,-2.146031161,0.252735306,
Rare,,0.181200792,2.449547973,
Rare,,-1.029292619,1.646269363,
Rare,,-0.585703817,-1.709261828,
Rare,,0.060765256,0.166402669,
Rare,,-0.051415084,-0.041194076,
Rare,,0.060765256,-0.487887763,
Rare,,0.893445746,-0.845489436,
Rare,,1.856742054,-0.216169669,
Rare,,-0.740334668,-0.907187528,
Rare,,,0.651640654,
Rare,,-0.806842664,-0.75519168,
Rare,,0.055652009,-0.746112567,
Rare,,-0.200645146,,
Rare,,-0.170737509,1.646269363,
Rare,,-0.997728472,-1.830964628,
Rare,,0.512989352,0.439125422,
Rare,,1.134956314,0.774481833,
Rare,,-0.806842664,-1.817934475,
Rare,,-0.740054024,-1.264946438,
Rare,,-2.146031161,-0.968881397,
Rare,,-1.024625329,-1.215677643,
Rare,,-0.051415084,,
Rare,,0.56491017,-0.614492048,
Rare,,0.232857803,-1.632879675,
Rare,,1.114964491,,
Rare,0.05005015,-1.498442407,1.06714921,0.282344572
Rare,0.886990307,1.35085423,0.12933926,0.182733822
Rare,-0.649512527,-0.61687141,-0.536999389,-0.397652899
Rare,-0.237718421,0.305241781,-0.659170441,-0.504085608
Rare,,0.740290744,0.53251152,1.020973205
Rare,,0.090924473,0.69703244,0.524446847
Rare,,1.028295651,1.341631154,0.49133183
Rare,1.201713565,0.086528037,0.45030391,0.144311568
Rare,1.546815598,-2.013205283,1.515967833,0.097969104
Rare,1.235598522,1.249632396,-1.084370228,0.044169565
Rare,0.462860393,0.001686794,-0.208393073,0.039385556
Rare,1.255254583,0.278258522,1.515967833,-0.178144878
Rare,1.694393704,1.575672236,-0.574018121,-0.223162215
Rare,1.071800606,1.35085423,-0.845489436,-0.412705786
Rare,-0.269532934,-0.826610104,-0.277867693,-0.593278319
Rare,,-1.40560861,-0.907187528,-1.107847729
Rare,1.219531752,-2.606631944,-0.549274171,-1.146566924
Rare,0.29661214,-1.229394678,0.265083219,-1.847415231
Rare,,-0.709240803,-0.671648786,-2.122651321
Rare,0.418548846,0.090924473,-0.648528379,-2.347367538
Rare,-0.601715458,0.945252607,0.265083219,-2.45683865
Rare,1.634398211,0.336271769,-0.715320475,0.012584066
Rare,-0.137254321,-0.015090245,-0.968881397,-0.048705268
Rare,0.017064483,1.145355529,1.671789837,-0.178706944
Rare,1.928433391,-0.497491447,0.231001974,-0.513278901
Rare,-0.744139393,0.455902683,0.092320446,-0.619082374
Rare,,0.885367193,0.089852525,1.60315277
Rare,-0.367459457,-0.183818549,1.254541362,1.547873542
Rare,,0.743708504,0.018282825,1.245210515
Rare,,-0.021347385,2.609599787,0.941495682
Rare,-0.933816852,0.338969389,-0.603263066,0.900250503
Rare,1.765723341,0.782496002,0.265083219,1.383458803
Rare,1.899257626,0.408674457,0.585910417,0.401581601
Rare,,1.890469327,-0.561360013,0.312734881
Rare,1.916200796,0.602380625,-0.914467895,0.120194801
Rare,1.361520575,0.436462933,-0.746112567,-0.061103448
Rare,0.820305649,2.145856475,0.669803902,-0.073356091
Rare,2.614143075,0.083881242,0.388470957,-0.178144878
Rare,0.240694236,0.969687842,-1.087201859,-0.208043206
Rare,1.236400087,2.3356843,-0.487591864,-0.39707244
Rare,0.745852788,-0.699861004,-0.213084768,-1.054203156
Rare,0.495322727,-0.403173771,0.511867141,-1.104090949
Rare,0.706102576,-1.509339227,-1.339073689,-1.567800355
Rare,,0.27151287,-0.524659785,-2.000664311
Rare,,-1.195661702,1.515967833,-2.351167837
Rare,,-0.997728472,-0.467389857,
Rare,1.216113897,0.069145615,0.018282825,-0.399943751
Rare,0.417185353,1.411528042,0.672281863,1.089515609
Rare,-0.273702881,2.234497574,-0.715320475,1.020973205
Rare,,-0.38618819,0.131807181,0.584283459
Rare,1.185197642,-1.718454427,-0.343376787,0.08789415
Rare,-0.313812573,0.011805272,0.98350665,0.040963731
Rare,0.512067475,1.305287533,1.515967833,-0.010777919
Rare,,0.514356339,0.012113271,-0.069213841
Rare,1.72851482,0.386188952,-0.006396391,-0.069047285
Rare,0.549522286,0.984547287,-0.327226098,-0.1155606
Rare,,0.802395675,0.511867141,-0.155664473
Rare,-1.139861563,-0.239470262,0.388470957,-0.575646111
Rare,-0.405892554,1.249632396,1.054809606,-0.62169718
Rare,1.337287491,0.915562013,0.265083219,-1.871540423
Rare,2.519334298,-3.269661303,-0.651264128,-1.677277892
Rare,,-0.200645146,-0.475301366,-1.819848385
Rare,-0.012771577,-0.196174111,1.23133696,0.512953497
Rare,0.206657129,0.261497602,2.152945758,0.486453112
Rare,-0.054278724,0.928539439,-0.715320475,0.344301191
Rare,0.015398487,-2.201364984,0.943753164,0.266441927
Rare,0.766610431,0.146765584,1.515967833,-0.163870476
Rare,-0.091764285,-0.09011907,1.369469524,-0.372382148
Rare,0.047780169,1.57559483,1.515967833,-0.515610631
Rare,,0.090924473,0.018282825,-0.654363251
Rare,,0.090924473,0.265083219,1.354966488
Rare,0.21134707,-0.839325308,0.635350133,1.025059803
Rare,0.044506948,0.480628276,2.116015603,0.882959678
Rare,,-0.457017469,0.468551751,0.578148854
Rare,0.826096835,1.240638196,-0.228509274,0.508745592
Rare,-0.062672935,0.281631354,-0.343376787,0.487945762
Rare,,-0.133219956,-0.228509274,0.414438589
Rare,0.565051651,-1.124837074,-0.475301366,0.370048456
Rare,0.544016099,1.362510749,-0.528848385,0.231959757
Rare,0.211745439,0.181289776,1.341631154,0.18105321
Rare,0.636835867,-1.419668795,0.413150166,0.10575369
Rare,,0.878697906,-0.670558467,0.018413504
Rare,0.266738936,-0.436723306,0.123308687,-0.034015916
Rare,0.739148819,-0.530304526,-0.343376787,-0.12621028
Rare,1.248251479,0.152339684,-0.228509274,-0.616352211
Rare,,-0.757199045,-0.27169789,-0.833642922
Rare,-0.078346688,-0.200645146,-0.561360013,-0.997662552
Rare,-0.00914371,1.553186732,-0.936411678,-0.372382148
Rare,0.944745717,1.35085423,-0.50758769,-0.412705786
Rare,,0.305257605,-1.060198625,-0.460166379
Rare,0.909212183,2.3356843,1.646269363,-0.552407283
Rare,0.48812181,2.402657036,0.733979886,-0.56807814
Rare,1.339454067,1.735375814,-1.087201859,-0.586072425
Rare,0.504366495,-1.106848666,0.166402669,-0.91637814
Rare,-0.793959563,0.914598349,-0.374610193,-1.021871414
Rare,1.251287588,-0.704358107,-0.706603638,-1.226985553
Rare,,-1.49920928,-0.561360013,-2.548404656
Rare,,0.294560517,-0.460493841,-0.031000631
Rare,,0.541338946,-0.475301366,1.079475592
Rare,-0.503258857,-0.805597049,1.646269363,0.579197805
Rare,,0.556530323,0.774481833,0.579668704
Rare,,-0.810094171,-0.387023275,0.502101722
Rare,0.391447182,-0.633722498,-1.042923179,0.500604069
Rare,,-0.798753361,-0.968881397,0.500604069
Rare,,-0.126144111,-1.487148336,0.46895529
Rare,,-1.230550958,-1.526632683,0.398304407
Rare,0.006310089,0.294560517,0.314433329,-0.031000631
Rare,,0.294560517,-0.623376615,-0.031000631
Rare,,-0.605421288,-0.343376787,-0.49734367
Rare,-0.588486705,-0.6863697,-0.524659785,-0.560910955
Rare,-0.603851088,-0.22766537,-0.343376787,-0.729901079
Rare,-1.941391274,,-1.727098236,-0.791873578
Rare,-0.20969381,-1.010160991,-0.984071117,-0.792318225
Rare,1.555620087,-1.40560861,-0.640652068,-1.107847729
Rare,,-1.40560861,-1.459083243,-1.107847729
Rare,,-1.40560861,-0.715320475,-1.107847729
Rare,,0.170328401,-1.084370228,-1.494403744
Rare,-0.929717833,-0.951347017,0.018282825,-1.696614118
Rare,-0.269791392,-0.065769725,-0.981217444,-1.921551885
Rare,,-1.129334177,-1.422982896,-2.914095882
Rare,,-1.129334177,-1.709261828,-2.914095882
Rare,,-1.129334177,-0.327226098,-2.914095882
Rare,,,,
Rare,,-0.806842664,-1.030583574,
Rare,0.185096385,-1.027553381,0.016802769,0.502101722
Rare,,-0.810094171,-1.709261828,0.502101722
Rare,0.362302919,-1.129334177,-1.357583096,-2.914095882
Rare,0.259408172,-0.526238344,0.314433329,-2.914095882
Rare,-0.762744878,-1.129334177,-1.830964628,-2.914095882
Rare,,-1.129334177,,-2.914095882
Rare,,-0.806842664,-1.055262783,
Rare,,,,
Rare,-0.789755299,-0.897700685,0.279806749,0.21885559
Rare,-0.035695809,-1.269868589,0.962551429,-0.528644555
Rare,,1.072492319,0.191037283,2.214128556
Rare,,0.952829608,1.515967833,2.148703721
Rare,,2.480640755,1.515967833,2.134159572
Rare,,0.975245585,-1.585863637,1.955465018
Rare,,-0.944601366,-0.561360013,2.102100598
Rare,0.344608853,-0.443519831,4.090352341,2.028167588
Rare,,1.074734319,0.085046256,1.759227978
Rare,0.409191291,1.085447324,0.018282825,1.754498718
Rare,,1.072492319,-0.474191644,1.694724788
Rare,,1.072492319,0.795677909,1.694724788
Rare,,1.072492319,-1.721601433,1.694724788
Rare,,1.072492319,0.616753642,1.694724788
Rare,,1.072492319,1.283092325,1.694724788
Rare,,1.600406295,1.943325552,1.690372717
Rare,,1.085447324,-1.339073689,1.690372717
Rare,,1.085447324,-1.709261828,1.690372717
Rare,,1.980206434,0.635350133,1.621872312
Rare,,-3.264509088,-1.018221665,1.60315277
Rare,,-0.908813955,,1.599374596
Rare,,-0.268139276,1.09182842,1.587000821
Rare,,-0.268139276,-0.715320475,1.587000821
Rare,,0.065770487,-0.343376787,1.533177157
Rare,0.270820353,0.392934605,2.116015603,1.506937387
Rare,,0.810225414,1.276922502,1.506937387
Rare,,0.810225414,-0.968881397,1.506937387
Rare,,1.20940233,1.646269363,1.504215806
Rare,,-0.938657081,-0.343376787,1.421570877
Rare,,0.468174653,-0.475301366,1.417809192
Rare,,3.239599709,0.034105556,1.413450173
Rare,0.018420273,0.359206345,1.684129441,1.410080878
Rare,0.808161879,0.571378675,2.67129781,1.398128355
Rare,,0.891310248,,1.398128355
Rare,,0.891310248,-0.771451877,1.398128355
Rare,,0.573300486,2.116015603,1.296865979
Rare,,0.740290744,-0.629546424,1.33900871
Rare,,1.509339994,1.266526363,1.26281734
Rare,,0.740290744,-0.376584529,1.265056366
Rare,-0.810243731,1.834744374,3.720275511,1.254114467
Rare,,-0.411335779,-0.018734327,1.242950364
Rare,,-0.411335779,-0.343376787,1.242950364
Rare,-0.227991848,1.170787604,2.486651525,1.222456185
Rare,,1.170787604,1.375639326,1.222456185
Rare,,1.170787604,0.265083219,1.222456185
Rare,,1.170787604,-0.91003349,1.222456185
Rare,-0.097944333,-0.26139363,1.029467665,1.18843297
Rare,-1.089005869,0.959569426,1.080125987,1.179937903
Rare,,1.283360656,0.733979886,1.193809622
Rare,,2.362664984,-1.087201859,1.193809622
Rare,,-0.938657081,1.515967833,1.163848759
Rare,,1.755556289,0.160630135,1.089515609
Rare,,0.956196547,1.646269363,1.089515609
Rare,,1.161532583,0.265083219,1.082373379
Rare,,1.755556289,0.116999655,1.047875986
Rare,,-0.155599431,0.265083219,1.05109343
Rare,-3.665397824,0.740290744,-0.574018121,1.020973205
Rare,,0.740290744,-0.536999389,1.020973205
Rare,,0.740290744,-0.277867693,1.020973205
Rare,,0.740290744,-1.459083243,1.020973205
Rare,,0.740290744,-1.487148336,1.020973205
Rare,,0.740290744,-0.413603343,1.020973205
Rare,,0.939332409,0.53251152,1.020973205
Rare,,0.740290744,-1.209507841,1.020973205
Rare,,0.740290744,0.079980841,1.020973205
Rare,,0.740290744,,1.020973205
Rare,,0.740290744,0.536546212,1.020973205
Rare,,0.740290744,-0.715320475,1.020973205
Rare,,0.740290744,-0.715320475,1.020973205
Rare,,0.740290744,-1.585863637,1.020973205
Rare,,0.740290744,-1.459083243,1.020973205
Rare,,0.740290744,-0.475301366,1.020973205
Rare,,0.740290744,-0.006396391,1.020973205
Rare,,0.740290744,-1.264946438,1.020973205
Rare,,0.740290744,-0.715320475,1.020973205
Rare,,0.740290744,-0.870168714,1.020973205
Rare,,0.740290744,-1.459083243,1.020973205
Rare,,0.740290744,-0.968881397,1.020973205
Rare,,0.740290744,-1.339073689,1.020973205
Rare,,0.740290744,-0.339563044,1.020973205
Rare,,0.740290744,-1.487148336,1.020973205
Rare,1.888754392,0.728774629,1.515967833,1.019357612
Rare,,0.065770487,-1.709261828,1.017763328
Rare,,0.090924473,-0.376584529,1.01105457
Rare,,-1.549813144,-1.215677643,0.991266392
Rare,,-0.065769725,5.749880524,1.043572322
Rare,,0.102931949,-1.087201859,1.032704357
Rare,,0.878697906,1.515967833,0.961124213
Rare,,0.878697906,0.265083219,0.961124213
Rare,,-0.064055689,-0.715320475,0.953958793
Rare,,0.440154172,-0.475301366,0.953173244
Rare,,3.039192351,-0.6350684,0.942962617
Rare,,-0.544089018,-0.376584529,0.941495682
Rare,,-0.544089018,-0.475301366,0.941495682
Rare,,-0.544089018,-0.388924134,0.941495682
Rare,2.77184678,1.134956314,1.622431424,0.937803615
Rare,,-0.425537824,0.635350133,0.935077242
Rare,-0.048755658,0.069145615,1.25304691,0.934904567
Rare,,0.170450503,-0.228509274,0.918435373
Rare,,0.090924473,-0.746112567,0.915161019
Rare,-0.598154768,1.553186732,0.709300677,0.90892437
Rare,,0.556530323,0.018282825,0.90892437
Rare,0.719433665,0.535358909,-0.343376787,0.959118705
Rare,,1.428392171,-1.215677643,0.959118705
Rare,1.236245443,-0.390215797,-0.343376787,0.922802895
Rare,1.229152667,-0.807791359,0.141678864,0.922802895
Rare,1.221063932,-0.605421288,0.141678864,0.922802895
Rare,-0.730689314,-0.390215797,-1.030583574,0.922802895
Rare,,0.615541656,0.265083219,0.922802895
Rare,,-0.390215797,-0.536999389,0.922802895
Rare,,-0.390215797,-0.524659785,0.922802895
Rare,,-0.390215797,-1.459083243,0.922802895
Rare,,-0.390215797,0.326772934,0.922802895
Rare,,-0.390215797,-0.04340725,0.922802895
Rare,,-0.390215797,-1.030583574,0.922802895
Rare,,0.084884853,0.265083219,0.922802895
Rare,,-0.390215797,-1.018221665,0.922802895
Rare,,-0.390215797,0.018282825,0.922802895
Rare,0.82013582,-0.209452111,2.116015603,0.889703569
Rare,,0.49415565,1.515967833,1.625336613
Rare,,1.283360656,1.511383879,1.554456296
Rare,,0.543587495,-0.968881397,1.177560881
Rare,-0.150701613,-0.008758944,-0.78330064,0.584244804
Rare,,3.039192351,-1.777129653,0.568795417
Rare,,-0.747513321,-1.511667428,0.315983552
Rare,,-0.747513321,-0.343376787,0.315983552
Rare,,0.28983801,-0.635716226,0.315983552
Rare,,-0.747513321,0.511867141,0.315983552
Rare,0.900538407,-0.143344714,0.758705749,0.308052504
Rare,,-0.145054052,1.15258134,0.308052504
Rare,,-0.225207724,-1.585863637,0.217096515
Rare,,-1.744562701,1.646269363,0.053842265
Rare,0.371693192,-0.598863228,-1.215677643,-0.065862924
Rare,1.037230346,-0.598863228,-0.475301366,-0.065862924
Rare,-2.16813338,-0.598863228,1.646269363,-0.065862924
Rare,,-0.598863228,-1.585863637,-0.065862924
Rare,,-0.598863228,1.25304691,-0.065862924
Rare,,-0.598863228,-0.03107189,-0.065862924
Rare,,-0.598863228,-1.459083243,-0.065862924
Rare,,-0.40305232,0.172817642,-0.065862924
Rare,,-0.598863228,0.141678864,-0.065862924
Rare,,-0.598863228,-0.968881397,-0.065862924
Rare,,-0.598863228,-0.03107189,-0.065862924
Rare,,-0.598863228,1.646269363,-0.065862924
Rare,,-0.598863228,1.25304691,-0.065862924
Rare,,-0.598863228,0.709300677,-0.065862924
Rare,,-0.598863228,0.468551751,-0.065862924
Rare,,-0.783653194,1.721148255,-0.065862924
Rare,,-0.598863228,-0.968881397,-0.065862924
Rare,,-0.598863228,-1.709261828,-0.065862924
Rare,,-0.598863228,-0.290207297,-0.065862924
Rare,,-0.598863228,-0.976289314,-0.065862924
Rare,,-0.598863228,-0.857676677,-0.065862924
Rare,,1.188997774,-0.343376787,-0.161950468
Rare,,1.146761204,1.424997744,0.608467849
Rare,,0.915409536,1.515967833,0.65391808
Rare,,0.090924473,-0.771451877,0.646628594
Rare,,0.090924473,-0.617206819,0.646628594
Rare,,0.090924473,-1.087201859,0.646628594
Rare,,1.851881957,0.635350133,0.646628594
Rare,,0.094836837,-0.671648786,0.633741552
Rare,,0.943327379,-1.087201859,0.622044716
Rare,,0.943327379,1.375639326,0.622044716
Rare,2.848016339,-0.615051204,1.646269363,0.616066155
Rare,,-0.24115426,-1.585863637,0.616066155
Rare,,0.338969389,,0.603358649
Rare,,1.080991469,0.363791747,0.599421529
Rare,,0.765770772,,0.598687187
Rare,-0.667643388,0.474444611,0.018282825,0.584338271
Rare,,0.474444611,-1.459083243,0.584338271
Rare,,0.889544892,0.079980841,0.583611578
Rare,,-0.416471101,-0.343376787,0.579668704
Rare,,-0.416471101,-0.740602866,0.579668704
Rare,,0.849390386,0.265083219,0.578857775
Rare,-0.54223629,-0.159459271,1.515967833,0.569943788
Rare,,0.249911451,-0.8331499,0.554228799
Rare,,0.249911451,-1.721601433,0.554228799
Rare,,0.249911451,-1.709261828,0.554228799
Rare,,-1.584215574,-1.459083243,0.553759808
Rare,,-0.166492945,-0.845489436,0.55123611
Rare,,-0.166492945,-1.770959851,0.55123611
Rare,,0.946666252,0.265083219,0.538898167
Rare,,1.239935521,0.280897657,0.538898167
Rare,,2.434686314,1.745827464,0.533347532
Rare,,-0.443519831,-0.648528379,0.52373338
Rare,,-0.603275527,1.515967833,0.516084902
Rare,,0.090924473,0.265083219,0.507965918
Rare,,-0.810094171,-0.314886443,0.502101722
Rare,,-0.810094171,0.154100779,0.502101722
Rare,,-0.810094171,-1.339073689,0.502101722
Rare,,0.556530323,-0.343376787,0.50239446
Rare,0.719433665,-0.735761384,-1.030583574,0.500604069
Rare,0.312051501,-1.453117684,-0.968881397,0.500604069
Rare,,-0.798753361,-1.709261828,0.500604069
Rare,,-0.798753361,-0.822857093,0.500604069
Rare,,-0.798753361,-0.462961755,0.500604069
Rare,,0.360750549,1.25304691,0.500604069
Rare,,-0.798753361,-0.968881397,0.500604069
Rare,,-0.798753361,-0.3439934,0.500604069
Rare,,-0.798753361,0.622923444,0.500604069
Rare,1.236191466,-0.435814277,2.05431758,0.485627525
Rare,,0.872179806,0.092320446,0.490681548
Rare,,0.872179806,-0.524659785,0.490681548
Rare,,1.35085423,1.542919507,0.486839178
Rare,,-0.556699829,-1.339073689,0.474054801
Rare,,-0.556699829,-1.585863637,0.474054801
Rare,0.447456865,-0.108510357,2.732995834,0.471291517
Rare,,-0.126144111,-0.475301366,0.46895529
Rare,,-0.126144111,-1.215677643,0.46895529
Rare,,-0.537771098,0.265083219,0.466037405
Rare,,-1.230550958,0.465991719,0.398304407
Rare,,-0.243110664,,0.408062646
Rare,,-0.243110664,,0.408062646
Rare,,0.343779329,0.314433329,0.45279146
Rare,,0.343779329,-1.228017248,0.45279146
Rare,-2.779313299,-0.595392774,-0.425909556,0.442868709
Rare,,-0.008758944,-0.685074645,0.444048418
Rare,,-0.008758944,-0.728292774,0.444048418
Rare,,0.733590025,0.462508584,0.444048418
Rare,,-0.008758944,-1.585863637,0.444048418
Rare,,-0.008758944,-1.215677643,0.444048418
Rare,,-0.804418608,-0.343376787,0.438984898
Rare,,1.249632396,-0.715320475,0.435683775
Rare,,0.12985418,-0.474191644,0.417255561
Rare,,0.39425243,-1.459083243,0.382922374
Rare,,0.980291315,0.018282825,0.382922374
Rare,,0.980291315,-0.425909556,0.382922374
Rare,,0.980291315,-1.777129653,0.382922374
Rare,,0.980291315,0.774481833,0.382922374
Rare,,0.980291315,-1.709261828,0.382922374
Rare,,1.20940233,-0.71418209,0.382922374
Rare,,0.276860842,-0.343376787,0.381659802
Rare,,0.112899305,0.265083219,0.376305755
Rare,,-0.697425075,0.191037283,0.372857429
Rare,,-0.707219478,-0.080434019,0.370048456
Rare,,-0.707219478,0.280897657,0.370048456
Rare,,0.028409951,-1.585863637,0.365786927
Rare,-1.357361192,1.431764998,0.018282825,0.326625116
Rare,-3.9535737,0.556530323,-0.290207297,0.326625116
Rare,,0.556530323,0.758705749,0.326625116
Rare,,0.556530323,-0.387023275,0.326625116
Rare,,0.556530323,0.721640281,0.326625116
Rare,,0.556530323,-0.635716226,0.326625116
Rare,,0.556530323,-1.709261828,0.326625116
Rare,,0.556530323,-0.474191644,0.326625116
Rare,,0.556530323,0.215716533,0.326625116
Rare,,0.556530323,-0.475301366,0.326625116
Rare,,0.556530323,-0.879469074,0.326625116
Rare,,0.556530323,-0.343376787,0.326625116
Rare,,0.556530323,-0.054933701,0.326625116
Rare,,0.556530323,-0.376584529,0.326625116
Rare,,0.556530323,-1.215677643,0.326625116
Rare,,0.556530323,-0.968881397,0.326625116
Rare,,0.556530323,-0.715320475,0.326625116
Rare,,0.556530323,-1.215677643,0.326625116
Rare,,0.556530323,,0.326625116
Rare,,0.556530323,-1.215677643,0.326625116
Rare,,0.556530323,0.642887881,0.326625116
Rare,,0.556530323,-1.459083243,0.326625116
Rare,,0.556530323,-1.215677643,0.326625116
Rare,,0.556530323,-0.054933701,0.326625116
Rare,,0.556530323,0.265083219,0.326625116
Rare,,0.556530323,-0.343376787,0.326625116
Rare,,0.556530323,0.265083219,0.326625116
Rare,,0.964872446,0.265083219,0.297326659
Rare,,0.964872446,-0.968881397,0.297326659
Rare,,0.964872446,0.511867141,0.297326659
Rare,,0.964872446,-0.343376787,0.297326659
Rare,,0.964872446,-1.459083243,0.297326659
Rare,,0.964872446,-0.343376787,0.297326659
Rare,,0.964872446,-1.018221665,0.297326659
Rare,,-0.246358114,0.408787641,0.353834622
Rare,,0.238205423,-1.709261828,0.353834622
Rare,,0.238205423,-0.388924134,0.353834622
Rare,,0.238205423,-0.03107189,0.353834622
Rare,,0.238205423,-1.339073689,0.353834622
Rare,,2.430197274,-0.71418209,0.342729117
Rare,,0.209138385,1.275977387,0.342729117
Rare,,1.365432756,-1.380710825,0.340158687
Rare,0.640556066,-0.824328157,0.265083219,0.339942774
Rare,0.442196241,0.396769979,0.018282825,0.339942774
Rare,,0.396769979,-0.475301366,0.339942774
Rare,,0.396769979,-1.005904365,0.339942774
Rare,,-0.155599431,-0.652991673,0.339942774
Rare,,0.396769979,-0.876271051,0.339942774
Rare,,0.396769979,-0.343376787,0.339942774
Rare,,0.396769979,-1.585863637,0.339942774
Rare,,0.396769979,-1.709261828,0.339942774
Rare,,0.963498021,-1.459083243,0.338303895
Rare,,2.462794686,2.362807763,0.338303895
Rare,,0.963498021,1.029467665,0.338303895
Rare,2.324156412,-0.228531665,-1.215677643,0.331006271
Rare,0.210551171,-1.071829989,-1.264946438,0.331006271
Rare,,1.040554355,-1.459083243,0.331006271
Rare,,-0.653731815,0.511867141,0.321809151
Rare,,-0.696758254,-0.78330064,0.307024751
Rare,,-0.696758254,-1.709261828,0.307024751
Rare,,-0.696758254,-0.339563044,0.307024751
Rare,,-0.696758254,-1.459083243,0.307024751
Rare,,-0.696758254,,0.307024751
Rare,,-0.696758254,-1.459083243,0.307024751
Rare,,-1.470551653,-1.585863637,0.307024751
Rare,,-0.259630644,1.153526443,0.294302552
Rare,,-0.259630644,-0.228509274,0.294302552
Rare,,0.090924473,-1.339073689,0.293616565
Rare,,-0.155599431,-1.215677643,0.279949914
Rare,,-1.38901828,-1.585863637,0.26660958
Rare,,-1.026472205,0.684621467,0.229813789
Rare,,-1.026472205,-0.018734327,0.229813789
Rare,,0.090924473,1.080125987,0.192153376
Rare,,0.244728591,-0.080434019,0.170625595
Rare,,-0.454598777,-1.215677643,0.245782319
Rare,,1.510464272,-1.585863637,0.233847355
Rare,,1.510464272,0.783338304,0.233847355
Rare,,0.136599832,-1.240356853,0.233847355
Rare,,0.869177629,-1.339073689,0.233632811
Rare,,0.902665843,-0.364227249,0.231959757
Rare,,0.902665843,1.116507629,0.231959757
Rare,,0.902665843,-0.450622157,0.231959757
Rare,,0.276999669,-1.459083243,0.22934269
Rare,,0.276999669,-0.085607096,0.22934269
Rare,,0.276999669,-1.709261828,0.22934269
Rare,,0.276999669,-1.215677643,0.22934269
Rare,,0.276999669,-1.215677643,0.22934269
Rare,,0.276999669,-1.215677643,0.22934269
Rare,,0.276999669,-1.709261828,0.22934269
Rare,,1.349692897,-0.388924134,0.211894081
Rare,,-0.794798059,0.12933926,0.198197071
Rare,-0.785218327,-0.146717548,0.774481833,0.196599448
Rare,,1.980206434,-0.343376787,0.196599448
Rare,,0.443286185,-1.585863637,0.19099255
Rare,,0.443286185,-0.487591864,0.19099255
Rare,,-0.059024073,0.733979886,0.182733822
Rare,,0.192525284,0.326772934,0.177689692
Rare,,-1.25298819,0.659942264,0.150243294
Rare,,-0.64529975,0.462508584,0.149392248
Rare,,-1.054265191,0.265083219,0.143232252
Rare,-0.354334775,0.139490823,1.153526443,0.144128799
Rare,,2.146804475,-1.087320293,0.120194801
Rare,,0.602380625,0.259382987,0.120194801
Rare,,0.602380625,-1.459083243,0.120194801
Rare,,0.602380625,-1.709261828,0.120194801
Rare,,0.602380625,-1.830964628,0.120194801
Rare,,0.602380625,-1.709261828,0.120194801
Rare,,0.602380625,-1.487148336,0.120194801
Rare,,0.602380625,-1.576024891,0.120194801
Rare,,0.602380625,,0.120194801
Rare,0.286256735,0.873545498,1.49286557,0.117711914
Rare,,-0.470643748,,0.108625808
Rare,,-0.470643748,-1.087201859,0.108625808
Rare,1.409415747,-1.097854466,-0.555508796,0.0823643
Rare,,-0.939437755,0.616401656,0.068649598
Rare,,-0.939437755,0.265083219,0.068649598
